	City	Town	gasolina 95	gasolina 98	diésel	diésel plus	gasóleo B	biodiésel	GNL	GNC	GLP	Fecha
2851	Valladolid	Cubillas de Santa Marta	1,149 €/l	1,287 €/l	1,119 €/l	1,199 €/l						2020-04-05 18:38:54.499909
2852	Valladolid	Esguevillas de Esgueva			1,069 €/l							2020-04-05 18:38:54.911712
2853	Valladolid	Íscar	1,104 €/l	1,214 €/l	1,039 €/l	1,109 €/l						2020-04-05 18:38:55.313041
2854	Valladolid	Laguna de Duero	1,112 €/l	1,239 €/l	1,087 €/l	1,167 €/l						2020-04-05 18:38:55.693676
2855	Valladolid	Mayorga	1,130 €/l		1,035 €/l	1,129 €/l						2020-04-05 18:38:56.239007
2856	Valladolid	Medina de Rioseco	1,126 €/l		1,064 €/l	1,149 €/l						2020-04-05 18:38:56.651708
2857	Valladolid	Medina del Campo	1,135 €/l	1,254 €/l	1,078 €/l	1,152 €/l	0,694 €/l					2020-04-05 18:38:57.256723
2858	Valladolid	Mojados	1,086 €/l	1,259 €/l	1,031 €/l	1,149 €/l						2020-04-05 18:38:57.679904
2859	Valladolid	Mota del Marqués	1,159 €/l	1,279 €/l	1,099 €/l	1,169 €/l	0,792 €/l					2020-04-05 18:38:58.141950
2860	Valladolid	La Mudarra	1,159 €/l	1,259 €/l	1,090 €/l	1,149 €/l						2020-04-05 18:38:59.811102
2861	Valladolid	Nava del Rey	1,199 €/l	1,329 €/l	1,099 €/l		0,749 €/l				0,739 €/l	2020-04-05 18:39:00.198451
2862	Valladolid	Olmedo	1,107 €/l	1,219 €/l	1,077 €/l	1,134 €/l						2020-04-05 18:39:00.687408
2863	Valladolid	La Pedraja de Portillo	1,119 €/l	1,259 €/l	1,099 €/l	1,149 €/l						2020-04-05 18:39:01.084420
2864	Valladolid	Pedrajas de San Esteban	1,076 €/l	1,176 €/l	1,043 €/l	1,076 €/l	0,700 €/l					2020-04-05 18:39:01.636393
2865	Valladolid	Pedrosa del Rey	1,169 €/l	1,279 €/l	1,099 €/l	1,179 €/l						2020-04-05 18:39:02.005862
2866	Valladolid	Peñafiel	1,096 €/l	1,244 €/l	1,036 €/l	1,128 €/l	0,712 €/l				0,749 €/l	2020-04-05 18:39:02.452685
2867	Valladolid	Portillo	1,119 €/l	1,249 €/l	1,079 €/l	1,159 €/l	0,717 €/l					2020-04-05 18:39:02.871447
2868	Valladolid	Quintanilla de Onésimo	1,119 €/l	1,219 €/l	1,079 €/l	1,129 €/l						2020-04-05 18:39:03.502825
2869	Valladolid	Renedo de Esgueva	1,159 €/l	1,279 €/l	1,099 €/l	1,159 €/l						2020-04-05 18:39:03.904920
2870	Valladolid	Rueda	1,174 €/l	1,299 €/l	1,099 €/l	1,169 €/l					0,729 €/l	2020-04-05 18:39:04.446051
2871	Valladolid	San Miguel del Arroyo	1,109 €/l		1,059 €/l	1,119 €/l	0,645 €/l					2020-04-05 18:39:04.932726
2872	Valladolid	San Miguel del Pino	1,149 €/l	1,289 €/l	1,094 €/l	1,174 €/l						2020-04-05 18:39:05.298088
2873	Valladolid	San Vicente del Palacio	1,164 €/l	1,299 €/l	1,099 €/l	1,169 €/l	0,629 €/l					2020-04-05 18:39:05.736565
2874	Valladolid	Santovenia de Pisuerga	1,156 €/l		1,036 €/l							2020-04-05 18:39:06.137641
2875	Valladolid	Sardón de Duero	1,109 €/l	1,209 €/l	1,049 €/l	1,049 €/l						2020-04-05 18:39:06.667688
2876	Valladolid	Serrada	1,109 €/l	1,229 €/l	1,089 €/l	1,159 €/l						2020-04-05 18:39:07.073189
2877	Valladolid	Siete Iglesias de Trabancos	1,109 €/l	1,234 €/l	1,079 €/l	1,149 €/l						2020-04-05 18:39:07.470543
2878	Valladolid	Simancas	1,162 €/l	1,282 €/l	1,096 €/l	1,162 €/l						2020-04-05 18:39:07.825142
2879	Valladolid	Tordehumos	1,095 €/l	1,205 €/l	1,055 €/l	1,115 €/l						2020-04-05 18:39:08.169683
2880	Valladolid	Tordesillas	1,165 €/l	1,294 €/l	1,113 €/l	1,189 €/l	0,792 €/l				0,649 €/l	2020-04-05 18:39:08.522811
2881	Valladolid	Tudela de Duero	1,139 €/l	1,259 €/l	1,054 €/l	1,149 €/l	0,799 €/l					2020-04-05 18:39:08.937604
2882	Valladolid	Valladolid	1,124 €/l	1,268 €/l	1,070 €/l	1,141 €/l	0,728 €/l				0,657 €/l	2020-04-05 18:39:09.380016
2883	Valladolid	Vega de Valdetronco	1,174 €/l	1,279 €/l	1,109 €/l	1,179 €/l	0,799 €/l				0,649 €/l	2020-04-05 18:39:09.745027
2884	Valladolid	Villalón de Campos	1,129 €/l		1,079 €/l	1,139 €/l						2020-04-05 18:39:10.174844
2885	Valladolid	Villanubla	1,177 €/l		1,097 €/l							2020-04-05 18:39:10.587927
2886	Valladolid	Villanueva de los Caballeros	1,159 €/l	1,279 €/l	1,099 €/l	1,169 €/l						2020-04-05 18:39:10.975954
2887	Valladolid	Villardefrades	1,114 €/l	1,219 €/l	1,039 €/l	1,069 €/l						2020-04-05 18:39:11.393222
2888	Valladolid	Zaratán	1,129 €/l	1,266 €/l	1,061 €/l	1,135 €/l		1,107 €/l				2020-04-05 18:39:11.775613
2889	Bizkaia - Vizcaya	Abadiño	1,053 €/l	1,214 €/l	0,978 €/l	1,018 €/l						2020-04-05 18:39:18.221473
2890	Bizkaia - Vizcaya	Abanto y Ciérvana-Abanto Zierbena	1,197 €/l	1,324 €/l	1,118 €/l	1,198 €/l					0,705 €/l	2020-04-05 18:39:18.668882
2891	Bizkaia - Vizcaya	Alonsotegi	1,169 €/l	1,309 €/l	1,095 €/l	1,175 €/l						2020-04-05 18:39:19.371988
2892	Bizkaia - Vizcaya	Amorebieta-Etxano	1,179 €/l	1,319 €/l	1,109 €/l	1,189 €/l					0,699 €/l	2020-04-05 18:39:19.768916
2893	Bizkaia - Vizcaya	Arrigorriaga	1,184 €/l	1,306 €/l	1,107 €/l	1,167 €/l	0,660 €/l				0,705 €/l	2020-04-05 18:39:20.187449
2894	Bizkaia - Vizcaya	Artea	1,165 €/l	1,305 €/l	1,095 €/l		0,850 €/l					2020-04-05 18:39:20.587084
2895	Bizkaia - Vizcaya	Bakio	1,149 €/l		1,085 €/l							2020-04-05 18:39:21.012324
2896	Bizkaia - Vizcaya	Balmaseda	1,175 €/l		1,115 €/l							2020-04-05 18:39:21.376779
2897	Bizkaia - Vizcaya	Barakaldo	1,111 €/l	1,309 €/l	1,039 €/l	1,104 €/l					0,705 €/l	2020-04-05 18:39:21.815859
2898	Bizkaia - Vizcaya	Basauri	1,059 €/l	1,281 €/l	0,985 €/l	1,108 €/l						2020-04-05 18:39:22.268100
2899	Bizkaia - Vizcaya	Berango	1,139 €/l	1,279 €/l	1,079 €/l	1,159 €/l					0,705 €/l	2020-04-05 18:39:22.751181
2900	Bizkaia - Vizcaya	Bermeo	1,169 €/l	1,309 €/l	1,089 €/l	1,169 €/l	0,707 €/l					2020-04-05 18:39:24.380664
2901	Bizkaia - Vizcaya	Berriz	1,082 €/l	1,254 €/l	1,008 €/l	1,124 €/l						2020-04-05 18:39:24.724366
2902	Bizkaia - Vizcaya	Bilbao	1,184 €/l	1,306 €/l	1,087 €/l	1,163 €/l			0,799 €/l	0,820 €/l		2020-04-05 18:39:25.210451
2903	Bizkaia - Vizcaya	Derio	1,224 €/l	1,354 €/l	1,137 €/l	1,212 €/l		1,199 €/l			0,705 €/l	2020-04-05 18:39:25.635817
2904	Bizkaia - Vizcaya	Durango	0,987 €/l	1,179 €/l	0,916 €/l	0,936 €/l						2020-04-05 18:39:26.097942
2905	Bizkaia - Vizcaya	Elorrio	1,071 €/l	1,254 €/l	1,083 €/l	1,129 €/l	0,799 €/l					2020-04-05 18:39:26.581453
2906	Bizkaia - Vizcaya	Erandio	1,157 €/l	1,294 €/l	1,079 €/l	1,161 €/l					0,705 €/l	2020-04-05 18:39:27.049846
2907	Bizkaia - Vizcaya	Etxebarri, Anteiglesia de San Esteban-Etxebarri Doneztebeko	1,169 €/l	1,293 €/l	1,095 €/l	1,165 €/l						2020-04-05 18:39:27.432436
2908	Bizkaia - Vizcaya	Galdakao	1,153 €/l	1,336 €/l	1,080 €/l	1,161 €/l						2020-04-05 18:39:27.845738
2909	Bizkaia - Vizcaya	Gernika-Lumo	1,149 €/l	1,334 €/l	1,056 €/l	1,175 €/l						2020-04-05 18:39:28.284767
2910	Bizkaia - Vizcaya	Getxo	1,129 €/l	1,279 €/l	1,056 €/l	1,159 €/l	0,707 €/l					2020-04-05 18:39:28.777311
2911	Bizkaia - Vizcaya	Gordexola	0,989 €/l		0,919 €/l							2020-04-05 18:39:29.298156
2912	Bizkaia - Vizcaya	Gorliz	1,031 €/l		0,948 €/l	0,968 €/l						2020-04-05 18:39:30.012153
2913	Bizkaia - Vizcaya	Güeñes	1,169 €/l		1,079 €/l	1,159 €/l						2020-04-05 18:39:30.404388
2914	Bizkaia - Vizcaya	Igorre	1,139 €/l		1,095 €/l	1,125 €/l						2020-04-05 18:39:30.808620
2915	Bizkaia - Vizcaya	Iurreta	1,137 €/l	1,274 €/l	1,049 €/l	1,139 €/l						2020-04-05 18:39:31.297412
2916	Bizkaia - Vizcaya	Izurtza	1,169 €/l	1,309 €/l	1,095 €/l	1,165 €/l						2020-04-05 18:39:31.729921
2917	Bizkaia - Vizcaya	Karrantza Harana/Valle de Carranza	1,219 €/l		1,119 €/l		0,929 €/l					2020-04-05 18:39:32.471568
2918	Bizkaia - Vizcaya	Leioa	1,159 €/l	1,289 €/l	1,079 €/l	1,159 €/l						2020-04-05 18:39:32.903697
2919	Bizkaia - Vizcaya	Lekeitio	1,169 €/l	1,309 €/l	1,089 €/l		0,756 €/l					2020-04-05 18:39:33.606181
2920	Bizkaia - Vizcaya	Lemoa	1,088 €/l	1,259 €/l	1,036 €/l	1,175 €/l						2020-04-05 18:39:34.021678
2921	Bizkaia - Vizcaya	Loiu	1,149 €/l	1,289 €/l	1,089 €/l	1,169 €/l						2020-04-05 18:39:34.581982
2922	Bizkaia - Vizcaya	Mallabia	1,145 €/l	1,285 €/l	1,095 €/l							2020-04-05 18:39:34.978789
2923	Bizkaia - Vizcaya	Markina-Xemein	1,169 €/l	1,314 €/l	1,094 €/l	1,174 €/l	0,808 €/l					2020-04-05 18:39:35.462151
2924	Bizkaia - Vizcaya	Mundaka	1,169 €/l	1,309 €/l	1,089 €/l	1,169 €/l						2020-04-05 18:39:35.872017
2925	Bizkaia - Vizcaya	Mungia	1,121 €/l	1,284 €/l	1,054 €/l	1,096 €/l	0,775 €/l					2020-04-05 18:39:36.264818
2926	Bizkaia - Vizcaya	Muxika	1,039 €/l		0,939 €/l	1,019 €/l						2020-04-05 18:39:36.672397
2927	Bizkaia - Vizcaya	Orozko	1,134 €/l	1,276 €/l	1,089 €/l	1,179 €/l						2020-04-05 18:39:36.998232
2928	Bizkaia - Vizcaya	Ortuella	1,093 €/l	1,253 €/l	1,018 €/l	1,073 €/l						2020-04-05 18:39:37.368818
2929	Bizkaia - Vizcaya	Otxandio	1,169 €/l	1,309 €/l	1,095 €/l	1,165 €/l					0,705 €/l	2020-04-05 18:39:37.716503
2930	Bizkaia - Vizcaya	Plentzia	1,145 €/l	1,285 €/l	1,089 €/l	1,169 €/l	0,761 €/l					2020-04-05 18:39:38.071470
2931	Bizkaia - Vizcaya	Portugalete	1,103 €/l	1,197 €/l	1,031 €/l	1,071 €/l						2020-04-05 18:39:38.524698
2932	Bizkaia - Vizcaya	Santurtzi	1,197 €/l	1,324 €/l	1,124 €/l	1,194 €/l						2020-04-05 18:39:38.966208
2933	Bizkaia - Vizcaya	Sestao	1,148 €/l	1,301 €/l	1,077 €/l	1,145 €/l					0,705 €/l	2020-04-05 18:39:39.322774
2934	Bizkaia - Vizcaya	Sopelana	1,119 €/l	1,259 €/l	1,059 €/l	1,139 €/l						2020-04-05 18:39:39.707874
2935	Bizkaia - Vizcaya	Sopuerta	1,169 €/l	1,309 €/l	1,079 €/l	1,159 €/l						2020-04-05 18:39:40.088530
2936	Bizkaia - Vizcaya	Ugao-Miraballes	1,209 €/l	1,329 €/l	1,129 €/l	1,209 €/l						2020-04-05 18:39:40.508652
2937	Bizkaia - Vizcaya	Urduliz	1,145 €/l	1,285 €/l	1,089 €/l	1,169 €/l						2020-04-05 18:39:40.917989
2938	Bizkaia - Vizcaya	Urduña-Orduña	1,119 €/l		1,049 €/l	1,099 €/l	0,799 €/l					2020-04-05 18:39:41.331405
2939	Bizkaia - Vizcaya	Valle de Trápaga-Trapagaran	1,157 €/l	1,309 €/l	1,084 €/l	1,159 €/l						2020-04-05 18:39:41.874594
2940	Bizkaia - Vizcaya	Zalla	1,114 €/l	1,259 €/l	1,052 €/l	1,152 €/l	0,745 €/l					2020-04-05 18:39:42.274075
2941	Bizkaia - Vizcaya	Zamudio	1,042 €/l	1,254 €/l	0,968 €/l	1,125 €/l	1,045 €/l					2020-04-05 18:39:42.750996
2942	Bizkaia - Vizcaya	Zeanuri	1,120 €/l		1,000 €/l							2020-04-05 18:39:43.242720
2943	Bizkaia - Vizcaya	Zierbena	1,225 €/l		1,020 €/l							2020-04-05 18:39:43.613155
2944	Zamora	Alcañices	1,119 €/l	1,259 €/l	1,079 €/l	1,159 €/l						2020-04-05 18:39:50.136546
2945	Zamora	Almeida de Sayago	1,119 €/l	1,229 €/l	1,059 €/l	1,129 €/l	0,739 €/l					2020-04-05 18:39:50.580794
2946	Zamora	Benavente	1,139 €/l	1,304 €/l	1,060 €/l	1,136 €/l	0,680 €/l		0,820 €/l	0,820 €/l	0,693 €/l	2020-04-05 18:39:51.094899
2947	Zamora	Bermillo de Sayago	1,099 €/l	1,219 €/l	1,069 €/l	1,139 €/l						2020-04-05 18:39:51.484830
2948	Zamora	La Bóveda de Toro	1,074 €/l	1,179 €/l	1,024 €/l	1,109 €/l						2020-04-05 18:39:51.892472
2949	Zamora	Camarzana de Tera	1,119 €/l	1,259 €/l	1,079 €/l	1,149 €/l	0,700 €/l					2020-04-05 18:39:52.302979
2950	Zamora	Cañizal	1,139 €/l	1,289 €/l	1,089 €/l	1,149 €/l						2020-04-05 18:39:52.759444
2951	Zamora	Carbajales de Alba	1,229 €/l		1,139 €/l		0,899 €/l					2020-04-05 18:39:53.211518
2952	Zamora	Casaseca de las Chanas	1,059 €/l	1,259 €/l	0,949 €/l	0,999 €/l						2020-04-05 18:39:53.556465
2953	Zamora	Castrogonzalo	1,049 €/l	1,149 €/l	0,969 €/l	1,019 €/l						2020-04-05 18:39:53.906787
2954	Zamora	Cobreros	1,129 €/l	1,271 €/l	1,079 €/l	1,169 €/l						2020-04-05 18:39:54.302480
2955	Zamora	Corrales	1,129 €/l	1,239 €/l	1,039 €/l	1,099 €/l						2020-04-05 18:39:54.739476
2956	Zamora	El Cubo de Tierra del Vino	1,199 €/l	1,339 €/l	1,089 €/l	1,169 €/l						2020-04-05 18:39:55.220264
2957	Zamora	Fermoselle	1,139 €/l	1,247 €/l	1,079 €/l		0,742 €/l					2020-04-05 18:39:55.705593
2958	Zamora	Fuentesaúco	1,079 €/l	1,179 €/l	1,039 €/l	1,109 €/l						2020-04-05 18:39:56.188340
2959	Zamora	Granja de Moreruela	1,139 €/l	1,219 €/l	1,079 €/l	1,129 €/l						2020-04-05 18:39:56.646647
2960	Zamora	Lubián	1,129 €/l	1,259 €/l	1,079 €/l	1,129 €/l						2020-04-05 18:39:57.049938
2961	Zamora	Mombuey	1,069 €/l	1,219 €/l	1,070 €/l	1,139 €/l						2020-04-05 18:39:57.536313
2962	Zamora	Monfarracinos	1,108 €/l		1,049 €/l							2020-04-05 18:39:58.001852
2963	Zamora	Montamarta	1,049 €/l		0,989 €/l							2020-04-05 18:39:58.365083
2964	Zamora	Moraleja del Vino	1,129 €/l		1,039 €/l	1,119 €/l	0,707 €/l					2020-04-05 18:39:58.723570
2965	Zamora	Morales de Toro	1,189 €/l		1,099 €/l	1,149 €/l	0,779 €/l					2020-04-05 18:39:59.190199
2966	Zamora	Morales del Vino	1,019 €/l	1,219 €/l	0,949 €/l	1,019 €/l	0,519 €/l					2020-04-05 18:39:59.631804
2967	Zamora	Muelas del Pan	1,149 €/l	1,299 €/l	1,099 €/l							2020-04-05 18:40:00.127644
2968	Zamora	Otero de Bodas	1,079 €/l		1,049 €/l	1,129 €/l						2020-04-05 18:40:00.572652
2969	Zamora	Pereruela	1,249 €/l	1,349 €/l	1,089 €/l		0,749 €/l					2020-04-05 18:40:01.054206
2970	Zamora	Quintanilla de Urz	1,124 €/l	1,264 €/l	1,079 €/l	1,149 €/l						2020-04-05 18:40:01.462971
2971	Zamora	Quiruelas de Vidriales	1,129 €/l		1,029 €/l	1,089 €/l	0,619 €/l					2020-04-05 18:40:01.902563
2972	Zamora	Rábano de Aliste	1,100 €/l	1,330 €/l	1,050 €/l	1,120 €/l						2020-04-05 18:40:02.362407
2973	Zamora	Robleda-Cervantes	1,099 €/l	1,249 €/l	1,039 €/l	1,129 €/l						2020-04-05 18:40:02.764646
2974	Zamora	San Cristóbal de Entreviñas	1,082 €/l	1,349 €/l	0,985 €/l	1,139 €/l	0,829 €/l					2020-04-05 18:40:03.274488
2975	Zamora	San Esteban del Molar	1,129 €/l	1,254 €/l	1,075 €/l	1,135 €/l	0,719 €/l					2020-04-05 18:40:03.803207
2976	Zamora	San Vitero	1,140 €/l		1,080 €/l	1,130 €/l						2020-04-05 18:40:04.652338
2977	Zamora	Santibáñez de Tera	1,329 €/l		1,229 €/l							2020-04-05 18:40:05.034432
2978	Zamora	Sanzoles	1,119 €/l		1,039 €/l	1,099 €/l	0,709 €/l					2020-04-05 18:40:05.421988
2979	Zamora	Tábara	1,119 €/l	1,165 €/l	1,089 €/l	1,132 €/l						2020-04-05 18:40:05.786543
2980	Zamora	Toro	1,124 €/l	1,277 €/l	1,063 €/l	1,149 €/l						2020-04-05 18:40:06.154547
2981	Zamora	La Torre del Valle	1,129 €/l	1,259 €/l	1,079 €/l	1,139 €/l						2020-04-05 18:40:06.565424
2982	Zamora	Villabrázaro	1,089 €/l	1,241 €/l	1,070 €/l	1,130 €/l						2020-04-05 18:40:06.963103
2983	Zamora	Villalpando	1,086 €/l	1,215 €/l	0,999 €/l	1,129 €/l	0,495 €/l					2020-04-05 18:40:07.339107
2984	Zamora	Villanázar	1,089 €/l		1,019 €/l							2020-04-05 18:40:07.818591
2985	Zamora	Villanueva del Campo	1,079 €/l	1,179 €/l	1,039 €/l	1,089 €/l						2020-04-05 18:40:08.229355
2986	Zamora	Villarrín de Campos	1,139 €/l	1,239 €/l	0,989 €/l		0,539 €/l					2020-04-05 18:40:09.159670
2987	Zamora	Zamora	1,105 €/l	1,244 €/l	1,046 €/l	1,134 €/l	0,729 €/l				0,659 €/l	2020-04-05 18:40:09.595078
2988	Zaragoza	Agón	1,159 €/l	1,259 €/l	1,099 €/l	1,159 €/l						2020-04-05 18:40:15.951552
2989	Zaragoza	Aguarón	1,260 €/l		1,200 €/l		0,760 €/l					2020-04-05 18:40:16.423506
2990	Zaragoza	Ainzón			0,989 €/l		0,599 €/l					2020-04-05 18:40:16.902510
2991	Zaragoza	Alagón	1,085 €/l	1,263 €/l	0,989 €/l	1,130 €/l	0,623 €/l					2020-04-05 18:40:17.308901
2992	Zaragoza	Alberite de San Juan	1,109 €/l		1,045 €/l	1,105 €/l	0,719 €/l					2020-04-05 18:40:17.705966
2993	Zaragoza	Alfajarín	1,119 €/l	1,263 €/l	1,036 €/l	1,135 €/l	0,747 €/l		0,799 €/l	0,820 €/l		2020-04-05 18:40:18.089487
2994	Zaragoza	Alfamén	1,089 €/l		1,045 €/l		0,700 €/l					2020-04-05 18:40:18.439956
2995	Zaragoza	La Almolda	1,109 €/l	1,234 €/l	1,039 €/l	1,099 €/l	0,702 €/l					2020-04-05 18:40:18.915672
2996	Zaragoza	La Almunia de Doña Godina	1,095 €/l	1,209 €/l	1,003 €/l	1,034 €/l	0,628 €/l					2020-04-05 18:40:19.392240
2997	Zaragoza	Aniñón	1,170 €/l		1,073 €/l		0,657 €/l					2020-04-05 18:40:19.865159
2998	Zaragoza	Ariza	1,134 €/l	1,259 €/l	1,039 €/l	1,099 €/l	0,789 €/l					2020-04-05 18:40:20.265628
2999	Zaragoza	Ateca	1,149 €/l		1,119 €/l		0,819 €/l					2020-04-05 18:40:20.620119
3000	Zaragoza	Azuara	1,095 €/l		1,039 €/l	1,099 €/l						2020-04-05 18:40:21.000964
3001	Zaragoza	Belchite	1,093 €/l	1,359 €/l	1,029 €/l	1,099 €/l	0,640 €/l					2020-04-05 18:40:21.356498
3002	Zaragoza	Biota	1,084 €/l		1,028 €/l	1,078 €/l						2020-04-05 18:40:21.781443
3003	Zaragoza	Borja	1,096 €/l		1,006 €/l	1,125 €/l	0,599 €/l					2020-04-05 18:40:22.183986
3004	Zaragoza	Brea de Aragón	1,085 €/l		1,025 €/l	1,075 €/l	0,740 €/l					2020-04-05 18:40:22.665151
3005	Zaragoza	Bujaraloz	0,972 €/l		0,897 €/l		0,589 €/l					2020-04-05 18:40:23.028530
3006	Zaragoza	Bulbuente	1,319 €/l		1,199 €/l	1,309 €/l						2020-04-05 18:40:23.540518
3007	Zaragoza	El Burgo de Ebro	1,115 €/l	1,255 €/l	1,055 €/l	1,135 €/l						2020-04-05 18:40:24.297037
3008	Zaragoza	Cadrete	1,079 €/l	1,199 €/l	0,999 €/l		0,699 €/l					2020-04-05 18:40:24.761736
3009	Zaragoza	Calatayud	1,114 €/l	1,227 €/l	1,031 €/l	1,096 €/l	0,745 €/l				0,659 €/l	2020-04-05 18:40:25.190791
3010	Zaragoza	Calatorao	1,186 €/l	1,259 €/l	1,077 €/l	1,182 €/l	0,649 €/l					2020-04-05 18:40:25.590800
3011	Zaragoza	Cariñena	1,089 €/l	1,234 €/l	1,027 €/l	1,087 €/l	0,659 €/l					2020-04-05 18:40:26.021126
3012	Zaragoza	Caspe	1,159 €/l	1,338 €/l	1,001 €/l	1,228 €/l	0,709 €/l					2020-04-05 18:40:26.493910
3013	Zaragoza	Cervera de la Cañada					0,775 €/l					2020-04-05 18:40:26.978316
3014	Zaragoza	Cetina	1,136 €/l	1,263 €/l	1,062 €/l	1,132 €/l						2020-04-05 18:40:27.414898
3015	Zaragoza	Cuarte de Huerva	1,117 €/l	1,254 €/l	1,051 €/l	1,105 €/l						2020-04-05 18:40:28.922131
3016	Zaragoza	Daroca	1,115 €/l	1,215 €/l	1,055 €/l	1,115 €/l	0,688 €/l					2020-04-05 18:40:29.321985
3017	Zaragoza	Ejea de los Caballeros	1,075 €/l	1,244 €/l	1,020 €/l	1,061 €/l	0,650 €/l					2020-04-05 18:40:29.796866
3018	Zaragoza	Épila	1,066 €/l	1,242 €/l	0,981 €/l	1,089 €/l	0,529 €/l				0,669 €/l	2020-04-05 18:40:30.271941
3019	Zaragoza	Erla	1,089 €/l		1,045 €/l	1,095 €/l	0,750 €/l					2020-04-05 18:40:30.756619
3020	Zaragoza	Farlete			1,030 €/l							2020-04-05 18:40:31.342480
3021	Zaragoza	Fayón	1,299 €/l		1,189 €/l							2020-04-05 18:40:31.732316
3022	Zaragoza	El Frasno	1,289 €/l	1,379 €/l	1,209 €/l							2020-04-05 18:40:32.179042
3023	Zaragoza	Fuendejalón	1,289 €/l		1,219 €/l	1,289 €/l						2020-04-05 18:40:32.651312
3024	Zaragoza	Fuentes de Ebro	1,109 €/l	1,249 €/l	1,020 €/l	1,129 €/l	0,805 €/l					2020-04-05 18:40:33.183861
3025	Zaragoza	Gallur	1,169 €/l	1,249 €/l	1,093 €/l	1,139 €/l	0,600 €/l					2020-04-05 18:40:33.735379
3026	Zaragoza	Illueca	1,113 €/l	1,253 €/l	1,048 €/l	1,089 €/l						2020-04-05 18:40:34.132724
3027	Zaragoza	La Joyosa	1,129 €/l		1,079 €/l		0,672 €/l					2020-04-05 18:40:34.561603
3028	Zaragoza	Lécera	1,064 €/l	1,369 €/l	1,000 €/l	1,099 €/l	0,703 €/l					2020-04-05 18:40:35.104268
3029	Zaragoza	Leciñena	0,990 €/l		0,950 €/l		0,490 €/l					2020-04-05 18:40:35.631203
3030	Zaragoza	Luesia	1,193 €/l		1,074 €/l		0,659 €/l					2020-04-05 18:40:36.137135
3031	Zaragoza	Lumpiaque			0,948 €/l		0,548 €/l					2020-04-05 18:40:36.565956
3032	Zaragoza	Luna			0,990 €/l		0,590 €/l					2020-04-05 18:40:37.081472
3033	Zaragoza	Maella	1,175 €/l	1,357 €/l	0,979 €/l		0,545 €/l					2020-04-05 18:40:37.668180
3034	Zaragoza	Mallén	1,115 €/l		1,045 €/l	1,159 €/l	0,745 €/l					2020-04-05 18:40:38.083692
3035	Zaragoza	María de Huerva	1,115 €/l	1,235 €/l	1,055 €/l	1,135 €/l						2020-04-05 18:40:38.546117
3036	Zaragoza	Monegrillo	1,085 €/l		1,025 €/l		0,718 €/l					2020-04-05 18:40:39.055142
3037	Zaragoza	Moyuela	1,349 €/l		1,266 €/l		0,809 €/l					2020-04-05 18:40:39.469607
3038	Zaragoza	Muel	1,115 €/l	1,235 €/l	1,055 €/l	1,135 €/l						2020-04-05 18:40:39.841745
3039	Zaragoza	La Muela	1,125 €/l	1,273 €/l	1,027 €/l	1,129 €/l					0,679 €/l	2020-04-05 18:40:40.284873
3040	Zaragoza	Munébrega	1,180 €/l	1,260 €/l	1,070 €/l		0,640 €/l					2020-04-05 18:40:40.821866
3041	Zaragoza	Nonaspe			0,950 €/l		0,560 €/l					2020-04-05 18:40:41.582752
3042	Zaragoza	Novallas	1,000 €/l		0,989 €/l		0,610 €/l					2020-04-05 18:40:41.963931
3043	Zaragoza	Nuévalos	1,193 €/l	1,345 €/l	1,095 €/l	1,190 €/l						2020-04-05 18:40:42.352780
3044	Zaragoza	Pedrola	1,102 €/l	1,234 €/l	1,030 €/l	1,105 €/l	0,667 €/l					2020-04-05 18:40:42.814503
3045	Zaragoza	Perdiguera	1,139 €/l	1,239 €/l	1,069 €/l	1,119 €/l						2020-04-05 18:40:43.237942
3046	Zaragoza	Pina de Ebro	1,113 €/l	1,274 €/l	1,037 €/l	1,134 €/l	0,650 €/l					2020-04-05 18:40:43.668527
3047	Zaragoza	Pinseque	1,114 €/l	1,263 €/l	1,038 €/l	1,135 €/l						2020-04-05 18:40:44.111798
3048	Zaragoza	La Puebla de Alfindén	1,144 €/l	1,264 €/l	1,074 €/l	1,151 €/l	0,747 €/l				0,689 €/l	2020-04-05 18:40:44.571972
3049	Zaragoza	Quinto	1,040 €/l		0,997 €/l	1,125 €/l	0,623 €/l					2020-04-05 18:40:45.398586
3050	Zaragoza	Remolinos	1,099 €/l	1,199 €/l	1,049 €/l	1,129 €/l						2020-04-05 18:40:45.769168
